815.567,1.23993,0.98162,785.485,411.415,-471.685
1172.09,0.913051,1.10833,776.243,410.394,-371.533
964.426,1.11305,0.985138,765.852,512.526,-418.956
1001.49,1.10476,0.864694,756.71,465.862,-972.101
0,0,0,0,0,-421.466
758.915,0.739574,1.05554,781.616,460.329,-442.509
975.504,1.02132,0.947343,750.77,442.855,-430.845
778.712,1.08823,0.947419,780.95,450.962,-435.204
1410.77,0.968956,0.850951,790.561,445.412,-390.389
1395.17,0.891413,1.17733,780.138,491.809,-423.417
1187.63,0.939776,1.12311,774.191,459.259,-385.888
993.218,0.650657,1.0606,797.829,494.209,-448.884
1011.45,1.04992,1.00061,772.711,433.787,-390.003
920.571,1.18305,0.860918,755.249,495.201,-395.644
1033.46,0.877866,1.01788,792.693,485.001,-400.124
742.384,1.22274,0.992672,790.743,480.724,-396.626
732.813,0.975565,0.936751,778.889,485.678,-413.951
851.482,0.982139,0.902588,791.632,466.69,-427.105
1239.04,1.00096,0.809237,784.617,454.287,-387.191
1112.13,1.19178,1.00518,787.2,494.178,-427.718
1164.29,0.980985,1.17731,773.148,455.053,-329.499
796.571,1.05075,1.28489,785.264,552.522,-410.306
831.254,0.633627,0.884256,778.64,471.929,-419.824
446.845,1.68241,1.07824,772.12,463.129,-415.573
624.565,0.772984,1.13197,758.777,469.021,-413.352
943.36,1.07551,0.748165,775.469,469.243,-423.354
1590.66,0.972915,1.05148,756.756,461.427,-414.047
1296.48,1.14243,1.00495,775.986,468.481,-397.284
1746.05,1.1059,0.993423,782.645,484.562,-401.847
899.392,1.25723,1.11393,797.273,478.202,-379.132
1988.01,1.05807,0.129923,803.63,500.314,-374.275
1464.39,0.128145,0.961898,781.773,507.843,-972.101
0,0,0,0,0,-386.88
1036.92,0.858104,0.952919,792.525,493.849,-416.266
1059.95,1.12817,0.888036,770.797,466.872,-396.828
1648.41,1.06497,0.915021,775.522,485.881,-419.374
832.518,0.96717,1.1886,778.33,462.833,-413.195
1112.75,1.26665,1.13722,792.439,467.354,-379.924
1886.3,1.01652,1.02332,769.546,503.629,-406.023
1653.98,1.08432,0.0473844,788.658,475.034,-390.612
1593.64,1.10759,0.937964,765.207,493.387,-403.284
1220.48,1.2513,1.06741,764.164,480.748,-414.423
1734.24,1.04149,0.861623,763.859,469.566,-393.643
1367.3,0.938891,1.01802,764.021,490.476,-972.101
0,0,0,0,0,-418.424
583.454,1.19705,0.920199,821.094,458.63,-410.293
1166.9,1.0379,1.19426,780.145,471.76,-418.243
1364.75,0.991283,0.985031,790.1,462.552,497.135
217.681,0.881207,2.02417,477.652,1422.26,-481.002
636.295,1.20202,0.690035,774.639,401.203,-972.101
0,0,0,0,0,-972.101
0,0,0,0,0,-404.978
1639.82,0.956364,1.04212,775.612,477.66,-407.407
1764.95,1.03036,1.16632,769.656,475.933,-399.288
1507.59,0.935031,1.18088,785.069,482.251,-381.548
2515.99,0.0517656,1.06947,798.763,498.468,-405.604
1669.54,0.788714,0.182262,773.021,477.343,-426.741
1701.64,1.28605,0.997228,780.467,455.154,-435.059
1479.54,1.12496,0.916672,794.966,445.027,-453.333
2382.44,0.124328,1.08049,767.158,429.975,-434.316
1210.89,1.04049,0.957169,776.736,447.974,-972.101
0,0,0,0,0,-392.297
1106.32,0.842957,1.03433,769.26,491.2,-428.055
3566.53,0.988084,0.12552,788.158,452.903,-419.857
891.443,1.16137,1.0688,787.699,461.216,-425.65
1008.15,1.03089,1.24701,782.1,456.056,-412.591
765.37,1.00437,1.03099,773.206,470.283,-367.291
796.741,0.985964,1.03608,801.057,512.552,-407.88
1389.63,0.962175,1.09034,772.126,475.158,-390.298
1630.35,0.128763,1.10338,783.995,491.436,-390.049
1375.96,1.00598,1.00114,777.204,492.506,-972.101
0,0,0,0,0,-415.09
1765.69,1.08767,0.98509,775.216,467.524,-393.329
2239.45,0.992047,1.18949,801.15,486.314,-414.092
2386.13,1.07372,0.987941,770.204,469.133,-410.973
1497.23,1.07986,0.0669792,759.912,473.516,-390.275
2473.02,1.0331,1.15693,789.71,490.77,-386.661
1550.98,1.08858,0.96011,790.348,494.333,-384.936
1488.25,1.17136,0.969501,782.389,497.031,-403.536
1471.24,0.999321,1.28419,798.06,476.405,-397.272
2351,1.07099,1.02321,791.459,483.511,-385.959
1697.13,1.04952,1.08552,777.922,496.539,-377.351
1721.19,0.910671,1.05209,796.711,502.942,-421.793
2444.83,1.02761,1.23933,775.147,460.78,-972.101
0,0,0,0,0,-423.928
2903.49,0.109619,1.05876,784.422,457.51,-398.383
1877.87,1.1872,1.14738,779.217,483.869,-400.365
1649.06,0.983415,1.15933,794.84,479.988,-434.742
1064.76,1.08352,0.922563,799.157,444.841,-351.876
686.851,1.17518,0.991203,827.876,524.842,-415.12
578.935,1.01593,1.37206,749.431,470.604,-414.328
832.403,1.04421,1.36253,787.056,466.863,-412.402
1728.3,0.968172,0.995552,792.934,468.093,-412.095
2721.96,1.13207,0.975086,777.914,470.214,-408.271
2667.65,1.03047,0.0158058,766.48,475.446,-411.094
9509.33,0.0437199,0.955517,778.549,471.146,-406.115
3274.89,0.977176,0.0160885,808.984,472.489,-396.736
2134.29,0.961761,1.06494,772.694,486.315,-972.101
0,0,0,0,0,-382.487
7221.2,24.4191,0.145379,3282.23,197.9,-408.321
1745.1,0.978998,0.0310148,802.604,471.037,-414.512
2090.55,1.04036,1.13546,773.057,468.366,-430.167
2855.44,1.06415,0.91134,788.963,450.678,-421.83
1903.75,1.05703,0.972928,784.401,459.626,-415.696
2370.54,1.10681,0.932142,796.897,464.297,-419.654
2474.6,1.00229,1.00744,782.39,462.061,-388.835
1667.26,1.24323,1.09332,776.231,493.846,-401.701
2462.02,1.13466,0.954194,790.048,479.22,-406.849
2293.86,1.10245,0.99658,790.225,474.013,-407.701
2200.06,0.96887,1.0656,770.51,475.533,-421.725
2334.31,1.11625,1.03552,777.309,460.587,-399.814
2018.43,0.91999,1.09468,778.747,482.485,-383.836
3265.02,1.205,0.995329,782.348,498.143,-408.835
1857.97,1.0289,0.0327898,750.403,476.817,-409.812
905.707,1.02404,1.25083,778.422,472.453,-395.663
1533.75,1.05437,1.20014,799.335,484.181,-441.799
2131.14,0.143507,1.03144,781.866,439.818,-406.446
